BUKRS,GJAHR,MONAT,VERSION,VERSION_TXT,KOSTL,PRCTR,HKONT,CATEGORY,WAERS,DMBTR
2000,2025,12,2,Rolling Forecast,20000012,P200004,740000,OPEX,USD,553170.87
2000,2022,1,1,Budget,20000012,P200004,700000,OPEX,USD,150531.9
2000,2022,1,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,150531.9
2000,2022,2,1,Budget,20000012,P200004,700000,OPEX,USD,151534.02
2000,2022,2,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,151534.02
2000,2022,3,1,Budget,20000012,P200004,700000,OPEX,USD,182662.62
2000,2022,3,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,182662.62
2000,2022,4,1,Budget,20000012,P200004,700000,OPEX,USD,175181.3
2000,2022,4,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,153477.42
2000,2022,5,1,Budget,20000012,P200004,700000,OPEX,USD,178598.89
2000,2022,5,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,158569.9
2000,2022,6,1,Budget,20000012,P200004,700000,OPEX,USD,165579.24
2000,2022,6,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,145601.94
2000,2022,7,1,Budget,20000012,P200004,700000,OPEX,USD,97597.16
2000,2022,7,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,89236.94
2000,2022,8,1,Budget,20000012,P200004,700000,OPEX,USD,82269.7
2000,2022,8,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,74786.55
2000,2022,9,1,Budget,20000012,P200004,700000,OPEX,USD,170007.39
2000,2022,9,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,159586.72
2000,2022,10,1,Budget,20000012,P200004,700000,OPEX,USD,219145.34
2000,2022,10,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,195159.52
2000,2022,11,1,Budget,20000012,P200004,700000,OPEX,USD,196156.55
2000,2022,11,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,180791.89
2000,2022,12,1,Budget,20000012,P200004,700000,OPEX,USD,163286.42
2000,2022,12,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,141864.31
2000,2023,1,1,Budget,20000012,P200004,700000,OPEX,USD,152742.33
2000,2023,1,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,152742.33
2000,2023,2,1,Budget,20000012,P200004,700000,OPEX,USD,169123.0
2000,2023,2,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,169123.0
2000,2023,3,1,Budget,20000012,P200004,700000,OPEX,USD,211828.99
2000,2023,3,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,211828.99
2000,2023,4,1,Budget,20000012,P200004,700000,OPEX,USD,154422.8
2000,2023,4,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,180786.05
2000,2023,5,1,Budget,20000012,P200004,700000,OPEX,USD,180110.97
2000,2023,5,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,197645.53
2000,2023,6,1,Budget,20000012,P200004,700000,OPEX,USD,172551.82
2000,2023,6,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,183644.31
2000,2023,7,1,Budget,20000012,P200004,700000,OPEX,USD,98980.45
2000,2023,7,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,110655.29
2000,2023,8,1,Budget,20000012,P200004,700000,OPEX,USD,89999.91
2000,2023,8,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,95595.03
2000,2023,9,1,Budget,20000012,P200004,700000,OPEX,USD,188896.91
2000,2023,9,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,206212.77
2000,2023,10,1,Budget,20000012,P200004,700000,OPEX,USD,210692.99
2000,2023,10,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,220448.66
2000,2023,11,1,Budget,20000012,P200004,700000,OPEX,USD,204486.09
2000,2023,11,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,212420.69
2000,2023,12,1,Budget,20000012,P200004,700000,OPEX,USD,139853.55
2000,2023,12,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,151926.84
2000,2024,1,1,Budget,20000012,P200004,700000,OPEX,USD,193168.15
2000,2024,1,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,193168.15
2000,2024,2,1,Budget,20000012,P200004,700000,OPEX,USD,227032.77
2000,2024,2,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,227032.77
2000,2024,3,1,Budget,20000012,P200004,700000,OPEX,USD,232117.2
2000,2024,3,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,232117.2
2000,2024,4,1,Budget,20000012,P200004,700000,OPEX,USD,241070.39
2000,2024,4,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,201963.87
2000,2024,5,1,Budget,20000012,P200004,700000,OPEX,USD,241664.94
2000,2024,5,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,206682.95
2000,2024,6,1,Budget,20000012,P200004,700000,OPEX,USD,227674.52
2000,2024,6,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,191484.19
2000,2024,7,1,Budget,20000012,P200004,700000,OPEX,USD,162746.83
2000,2024,7,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,129585.72
2000,2024,8,1,Budget,20000012,P200004,700000,OPEX,USD,99344.33
2000,2024,8,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,91662.98
2000,2024,9,1,Budget,20000012,P200004,700000,OPEX,USD,251985.07
2000,2024,9,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,216700.96
2000,2024,10,1,Budget,20000012,P200004,700000,OPEX,USD,232647.05
2000,2024,10,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,218659.51
2000,2024,11,1,Budget,20000012,P200004,700000,OPEX,USD,259258.49
2000,2024,11,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,225885.98
2000,2024,12,1,Budget,20000012,P200004,700000,OPEX,USD,167053.86
2000,2024,12,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,155901.81
2000,2025,1,1,Budget,20000012,P200004,700000,OPEX,USD,202518.37
2000,2025,1,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,202518.37
2000,2025,2,1,Budget,20000012,P200004,700000,OPEX,USD,274102.19
2000,2025,2,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,274102.19
2000,2025,3,1,Budget,20000012,P200004,700000,OPEX,USD,258168.62
2000,2025,3,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,258168.62
2000,2025,4,1,Budget,20000012,P200004,700000,OPEX,USD,238678.45
2000,2025,4,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,230959.26
2000,2025,5,1,Budget,20000012,P200004,700000,OPEX,USD,302340.33
2000,2025,5,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,265490.63
2000,2025,6,1,Budget,20000012,P200004,700000,OPEX,USD,248724.9
2000,2025,6,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,229596.64
2000,2025,7,1,Budget,20000012,P200004,700000,OPEX,USD,128587.39
2000,2025,7,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,124135.66
2000,2025,8,1,Budget,20000012,P200004,700000,OPEX,USD,108101.9
2000,2025,8,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,103871.97
2000,2025,9,1,Budget,20000012,P200004,700000,OPEX,USD,291363.52
2000,2025,9,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,252611.04
2000,2025,10,1,Budget,20000012,P200004,700000,OPEX,USD,314307.53
2000,2025,10,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,276779.57
2000,2025,11,1,Budget,20000012,P200004,700000,OPEX,USD,257379.11
2000,2025,11,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,245522.56
2000,2025,12,1,Budget,20000012,P200004,700000,OPEX,USD,168002.39
2000,2025,12,2,Rolling Forecast,20000012,P200004,700000,OPEX,USD,171467.75
2000,2022,1,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,367232.75
2000,2022,1,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,367232.75
2000,2022,2,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,461195.69
2000,2022,2,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,461195.69
2000,2022,3,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,391339.53
2000,2022,3,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,391339.53
2000,2022,4,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,357247.79
2000,2022,4,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,378483.13
2000,2022,5,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,412560.23
2000,2022,5,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,403373.73
2000,2022,6,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,363745.44
2000,2022,6,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,381407.07
2000,2022,7,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,341392.35
2000,2022,7,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,362391.87
2000,2022,8,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,396119.29
2000,2022,8,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,387018.99
2000,2022,9,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,393012.42
2000,2022,9,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,385620.91
2000,2022,10,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,409733.14
2000,2022,10,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,384648.3
2000,2022,11,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,441583.19
2000,2022,11,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,398980.83
2000,2022,12,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,389824.08
2000,2022,12,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,375689.23
2000,2023,1,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,470439.56
2000,2023,1,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,470439.56
2000,2023,2,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,495141.21
2000,2023,2,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,495141.21
2000,2023,3,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,445429.99
2000,2023,3,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,445429.99
2000,2023,4,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,469255.45
2000,2023,4,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,442684.22
2000,2023,5,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,471265.75
2000,2023,5,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,443588.85
2000,2023,6,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,419291.42
2000,2023,6,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,420200.4
2000,2023,7,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,394418.48
2000,2023,7,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,406162.24
2000,2023,8,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,516284.56
2000,2023,8,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,461001.97
2000,2023,9,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,453352.93
2000,2023,9,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,432682.74
2000,2023,10,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,443988.99
2000,2023,10,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,442589.69
2000,2023,11,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,451963.99
2000,2023,11,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,446178.45
2000,2023,12,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,471953.06
2000,2023,12,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,455173.53
2000,2024,1,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,456513.22
2000,2024,1,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,456513.22
2000,2024,2,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,497452.76
2000,2024,2,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,497452.76
2000,2024,3,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,432278.44
2000,2024,3,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,432278.44
2000,2024,4,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,487508.53
2000,2024,4,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,490418.08
2000,2024,5,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,623633.09
2000,2024,5,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,551674.13
2000,2024,6,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,455822.49
2000,2024,6,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,476159.36
2000,2024,7,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,443776.15
2000,2024,7,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,449044.36
2000,2024,8,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,526327.58
2000,2024,8,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,486192.5
2000,2024,9,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,530120.2
2000,2024,9,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,487899.18
2000,2024,10,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,488706.59
2000,2024,10,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,466418.84
2000,2024,11,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,512814.55
2000,2024,11,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,477267.42
2000,2024,12,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,490885.02
2000,2024,12,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,467399.13
2000,2025,1,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,448990.56
2000,2025,1,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,448990.56
2000,2025,2,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,520829.68
2000,2025,2,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,520829.68
2000,2025,3,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,495634.46
2000,2025,3,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,495634.46
2000,2025,4,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,561055.98
2000,2025,4,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,482462.76
2000,2025,5,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,535633.53
2000,2025,5,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,471022.66
2000,2025,6,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,458418.98
2000,2025,6,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,436276.11
2000,2025,7,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,554933.72
2000,2025,7,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,492548.51
2000,2025,8,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,410943.51
2000,2025,8,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,427752.91
2000,2025,9,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,467382.1
2000,2025,9,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,453150.28
2000,2025,10,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,549584.49
2000,2025,10,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,495917.55
2000,2025,11,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,507980.81
2000,2025,11,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,477195.9
2000,2025,12,1,Budget,20000012,P200004,780000,DEPRECIATION,USD,508048.51
2000,2025,12,2,Rolling Forecast,20000012,P200004,780000,DEPRECIATION,USD,477226.37
3000,2022,1,1,Budget,30000001,P300001,400000,REVENUE,INR,16757553.87
3000,2022,1,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16757553.87
3000,2022,2,1,Budget,30000001,P300001,400000,REVENUE,INR,15093871.82
3000,2022,2,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,15093871.82
3000,2022,3,1,Budget,30000001,P300001,400000,REVENUE,INR,21202430.72
3000,2022,3,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,21202430.72
3000,2022,4,1,Budget,30000001,P300001,400000,REVENUE,INR,17457722.48
3000,2022,4,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,17601318.89
3000,2022,5,1,Budget,30000001,P300001,400000,REVENUE,INR,18242068.46
3000,2022,5,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18262022.28
3000,2022,6,1,Budget,30000001,P300001,400000,REVENUE,INR,18515396.71
3000,2022,6,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19616010.78
3000,2022,7,1,Budget,30000001,P300001,400000,REVENUE,INR,18011882.56
3000,2022,7,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16443845.65
3000,2022,8,1,Budget,30000001,P300001,400000,REVENUE,INR,15875669.72
3000,2022,8,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,15019299.95
3000,2022,9,1,Budget,30000001,P300001,400000,REVENUE,INR,17690991.44
3000,2022,9,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,17967144.34
3000,2022,10,1,Budget,30000001,P300001,400000,REVENUE,INR,18737142.34
3000,2022,10,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18014025.42
3000,2022,11,1,Budget,30000001,P300001,400000,REVENUE,INR,17950742.18
3000,2022,11,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18139260.92
3000,2022,12,1,Budget,30000001,P300001,400000,REVENUE,INR,26050594.74
3000,2022,12,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,24275595.53
3000,2023,1,1,Budget,30000001,P300001,400000,REVENUE,INR,16729035.53
3000,2023,1,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16729035.53
3000,2023,2,1,Budget,30000001,P300001,400000,REVENUE,INR,19426539.64
3000,2023,2,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19426539.64
3000,2023,3,1,Budget,30000001,P300001,400000,REVENUE,INR,23217016.16
3000,2023,3,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,23217016.16
3000,2023,4,1,Budget,30000001,P300001,400000,REVENUE,INR,21972918.92
3000,2023,4,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19349514.2
3000,2023,5,1,Budget,30000001,P300001,400000,REVENUE,INR,20297398.17
3000,2023,5,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18894320.41
3000,2023,6,1,Budget,30000001,P300001,400000,REVENUE,INR,23658373.07
3000,2023,6,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,21601921.31
3000,2023,7,1,Budget,30000001,P300001,400000,REVENUE,INR,21318097.85
3000,2023,7,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18238402.6
3000,2023,8,1,Budget,30000001,P300001,400000,REVENUE,INR,17877009.75
3000,2023,8,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16209620.81
3000,2023,9,1,Budget,30000001,P300001,400000,REVENUE,INR,23162039.75
3000,2023,9,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,20797228.17
3000,2023,10,1,Budget,30000001,P300001,400000,REVENUE,INR,23584408.14
3000,2023,10,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,20860923.75
3000,2023,11,1,Budget,30000001,P300001,400000,REVENUE,INR,25249193.94
3000,2023,11,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,22122474.37
3000,2023,12,1,Budget,30000001,P300001,400000,REVENUE,INR,26563249.3
3000,2023,12,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,25378263.7
3000,2024,1,1,Budget,30000001,P300001,400000,REVENUE,INR,14854563.72
3000,2024,1,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,14854563.72
3000,2024,2,1,Budget,30000001,P300001,400000,REVENUE,INR,16127917.27
3000,2024,2,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16127917.27
3000,2024,3,1,Budget,30000001,P300001,400000,REVENUE,INR,22543750.4
3000,2024,3,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,22543750.4
3000,2024,4,1,Budget,30000001,P300001,400000,REVENUE,INR,18547872.51
3000,2024,4,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16447290.59
3000,2024,5,1,Budget,30000001,P300001,400000,REVENUE,INR,17574081.02
3000,2024,5,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16264897.51
3000,2024,6,1,Budget,30000001,P300001,400000,REVENUE,INR,21323902.25
3000,2024,6,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18975569.44
3000,2024,7,1,Budget,30000001,P300001,400000,REVENUE,INR,16011034.56
3000,2024,7,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,15354231.78
3000,2024,8,1,Budget,30000001,P300001,400000,REVENUE,INR,16925779.72
3000,2024,8,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,15313130.09
3000,2024,9,1,Budget,30000001,P300001,400000,REVENUE,INR,20406241.04
3000,2024,9,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18961927.94
3000,2024,10,1,Budget,30000001,P300001,400000,REVENUE,INR,22086622.21
3000,2024,10,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19871288.69
3000,2024,11,1,Budget,30000001,P300001,400000,REVENUE,INR,21514548.81
3000,2024,11,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,20110471.1
3000,2024,12,1,Budget,30000001,P300001,400000,REVENUE,INR,27308152.68
3000,2024,12,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,25299993.1
3000,2025,1,1,Budget,30000001,P300001,400000,REVENUE,INR,19692742.52
3000,2025,1,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19692742.52
3000,2025,2,1,Budget,30000001,P300001,400000,REVENUE,INR,17129531.49
3000,2025,2,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,17129531.49
3000,2025,3,1,Budget,30000001,P300001,400000,REVENUE,INR,19222492.53
3000,2025,3,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,19222492.53
3000,2025,4,1,Budget,30000001,P300001,400000,REVENUE,INR,21145850.58
3000,2025,4,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18460430.91
3000,2025,5,1,Budget,30000001,P300001,400000,REVENUE,INR,18862171.57
3000,2025,5,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,17715242.67
3000,2025,6,1,Budget,30000001,P300001,400000,REVENUE,INR,25934927.43
3000,2025,6,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,22027852.04
3000,2025,7,1,Budget,30000001,P300001,400000,REVENUE,INR,19535448.87
3000,2025,7,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,18982275.33
3000,2025,8,1,Budget,30000001,P300001,400000,REVENUE,INR,15797829.89
3000,2025,8,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,16734162.16
3000,2025,9,1,Budget,30000001,P300001,400000,REVENUE,INR,23355939.27
3000,2025,9,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,22739760.68
3000,2025,10,1,Budget,30000001,P300001,400000,REVENUE,INR,21241971.16
3000,2025,10,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,21216866.54
3000,2025,11,1,Budget,30000001,P300001,400000,REVENUE,INR,18093422.65
3000,2025,11,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,20382918.69
3000,2025,12,1,Budget,30000001,P300001,400000,REVENUE,INR,24070597.23
3000,2025,12,2,Rolling Forecast,30000001,P300001,400000,REVENUE,INR,26103721.92
3000,2022,1,1,Budget,30000001,P300001,410000,REVENUE,INR,3851488.71
3000,2022,1,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,3851488.71
3000,2022,2,1,Budget,30000001,P300001,410000,REVENUE,INR,4949632.26
3000,2022,2,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4949632.26
3000,2022,3,1,Budget,30000001,P300001,410000,REVENUE,INR,5205025.25
3000,2022,3,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,5205025.25
3000,2022,4,1,Budget,30000001,P300001,410000,REVENUE,INR,4985419.48
3000,2022,4,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4424213.47
3000,2022,5,1,Budget,30000001,P300001,410000,REVENUE,INR,4111675.18
3000,2022,5,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4099895.1
3000,2022,6,1,Budget,30000001,P300001,410000,REVENUE,INR,5469113.83
3000,2022,6,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4986208.77
3000,2022,7,1,Budget,30000001,P300001,410000,REVENUE,INR,5365388.49
3000,2022,7,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4645466.16
3000,2022,8,1,Budget,30000001,P300001,410000,REVENUE,INR,4200497.06
3000,2022,8,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,3997318.27
3000,2022,9,1,Budget,30000001,P300001,410000,REVENUE,INR,5779656.2
3000,2022,9,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,5278094.9
3000,2022,10,1,Budget,30000001,P300001,410000,REVENUE,INR,4320427.74
3000,2022,10,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4423422.48
3000,2022,11,1,Budget,30000001,P300001,410000,REVENUE,INR,4942781.93
3000,2022,11,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4827443.37
3000,2022,12,1,Budget,30000001,P300001,410000,REVENUE,INR,6743627.81
3000,2022,12,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,6282423.81
3000,2023,1,1,Budget,30000001,P300001,410000,REVENUE,INR,4928550.63
3000,2023,1,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4928550.63
3000,2023,2,1,Budget,30000001,P300001,410000,REVENUE,INR,4039840.61
3000,2023,2,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4039840.61
3000,2023,3,1,Budget,30000001,P300001,410000,REVENUE,INR,5389405.66
3000,2023,3,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,5389405.66
3000,2023,4,1,Budget,30000001,P300001,410000,REVENUE,INR,4748423.84
3000,2023,4,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4401589.3
3000,2023,5,1,Budget,30000001,P300001,410000,REVENUE,INR,5315900.41
3000,2023,5,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4728473.71
3000,2023,6,1,Budget,30000001,P300001,410000,REVENUE,INR,5029728.99
3000,2023,6,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4885776.39
3000,2023,7,1,Budget,30000001,P300001,410000,REVENUE,INR,4227298.38
3000,2023,7,2,Rolling Forecast,30000001,P300001,410000,REVENUE,INR,4393918.53
